0.000000	0.000000	0.000000	0.100000	0.000000
0.000000	0.000000	0.000000	0.300000	0.000000
0.000000	0.000000	0.000000	0.500000	0.000000
0.000000	0.000000	0.000000	0.700000	0.000000
0.000000	0.000000	0.000000	0.900000	0.000000
0.000000	0.000000	0.000000	1.100000	0.000000
0.000000	0.000000	0.000000	1.300000	0.000000
0.000000	0.000000	0.000000	1.500000	0.000000
0.000000	0.000000	0.000000	1.700000	0.000000
0.000000	0.000000	0.000000	1.900000	0.000000
0.000000	0.000000	454.600000	0.100000	0.000000
0.000000	0.000000	454.600000	0.300000	0.000000
0.000000	0.000000	454.600000	0.500000	0.000000
0.000000	0.000000	454.600000	0.700000	0.000000
0.000000	0.000000	454.600000	0.900000	0.000000
0.000000	0.000000	454.600000	1.100000	0.000000
0.000000	0.000000	454.600000	1.300000	0.000000
0.000000	0.000000	454.600000	1.500000	0.000000
0.000000	0.000000	454.600000	1.700000	0.000000
0.000000	0.000000	454.600000	1.900000	0.000000
0.000000	0.000000	909.200000	0.100000	0.000000
0.000000	0.000000	909.200000	0.300000	0.000000
0.000000	0.000000	909.200000	0.500000	0.000000
0.000000	0.000000	909.200000	0.700000	0.000000
0.000000	0.000000	909.200000	0.900000	0.000000
0.000000	0.000000	909.200000	1.100000	0.000000
0.000000	0.000000	909.200000	1.300000	0.000000
0.000000	0.000000	909.200000	1.500000	0.000000
0.000000	0.000000	909.200000	1.700000	0.000000
0.000000	0.000000	909.200000	1.900000	0.000000
0.000000	0.000000	1363.800000	0.100000	0.000000
0.000000	0.000000	1363.800000	0.300000	0.000000
0.000000	0.000000	1363.800000	0.500000	0.000000
0.000000	0.000000	1363.800000	0.700000	0.000000
0.000000	0.000000	1363.800000	0.900000	0.000000
0.000000	0.000000	1363.800000	1.100000	0.000000
0.000000	0.000000	1363.800000	1.300000	0.000000
0.000000	0.000000	1363.800000	1.500000	0.000000
0.000000	0.000000	1363.800000	1.700000	0.000000
0.000000	0.000000	1363.800000	1.900000	0.000000
0.000000	0.000000	1818.400000	0.100000	0.000000
0.000000	0.000000	1818.400000	0.300000	0.000000
0.000000	0.000000	1818.400000	0.500000	0.000000
0.000000	0.000000	1818.400000	0.700000	0.000000
0.000000	0.000000	1818.400000	0.900000	0.000000
0.000000	0.000000	1818.400000	1.100000	0.000000
0.000000	0.000000	1818.400000	1.300000	0.000000
0.000000	0.000000	1818.400000	1.500000	0.000000
0.000000	0.000000	1818.400000	1.700000	0.000000
0.000000	0.000000	1818.400000	1.900000	0.000000
0.000000	0.000000	2273.000000	0.100000	0.000000
0.000000	0.000000	2273.000000	0.300000	0.000000
0.000000	0.000000	2273.000000	0.500000	0.000000
0.000000	0.000000	2273.000000	0.700000	0.000000
0.000000	0.000000	2273.000000	0.900000	0.000000
0.000000	0.000000	2273.000000	1.100000	0.000000
0.000000	0.000000	2273.000000	1.300000	0.000000
0.000000	0.000000	2273.000000	1.500000	0.000000
0.000000	0.000000	2273.000000	1.700000	0.000000
0.000000	0.000000	2273.000000	1.900000	0.000000
0.000000	0.000000	2727.600000	0.100000	0.000000
0.000000	0.000000	2727.600000	0.300000	0.000000
0.000000	0.000000	2727.600000	0.500000	0.000000
0.000000	0.000000	2727.600000	0.700000	0.000000
0.000000	0.000000	2727.600000	0.900000	0.000000
0.000000	0.000000	2727.600000	1.100000	0.000000
0.000000	0.000000	2727.600000	1.300000	0.000000
0.000000	0.000000	2727.600000	1.500000	0.000000
0.000000	0.000000	2727.600000	1.700000	0.000000
0.000000	0.000000	2727.600000	1.900000	0.000000
0.000000	0.000000	3182.200000	0.100000	9.486833
0.000000	0.000000	3182.200000	0.300000	8.221922
0.000000	0.000000	3182.200000	0.500000	1.264911
0.000000	0.000000	3182.200000	0.700000	1.138420
0.000000	0.000000	3182.200000	0.900000	1.011929
0.000000	0.000000	3182.200000	1.100000	1.897367
0.000000	0.000000	3182.200000	1.300000	0.252982
0.000000	0.000000	3182.200000	1.500000	0.252982
0.000000	0.000000	3182.200000	1.700000	0.252982
0.000000	0.000000	3182.200000	1.900000	0.252982
0.000000	0.000000	3636.800000	0.100000	31.622777
0.000000	0.000000	3636.800000	0.300000	11.384200
0.000000	0.000000	3636.800000	0.500000	8.221922
0.000000	0.000000	3636.800000	0.700000	7.589466
0.000000	0.000000	3636.800000	0.900000	4.427189
0.000000	0.000000	3636.800000	1.100000	1.897367
0.000000	0.000000	3636.800000	1.300000	1.138420
0.000000	0.000000	3636.800000	1.500000	1.011929
0.000000	0.000000	3636.800000	1.700000	1.011929
0.000000	0.000000	3636.800000	1.900000	0.505964
0.000000	0.000000	4091.400000	0.100000	15.178933
0.000000	0.000000	4091.400000	0.300000	26.563132
0.000000	0.000000	4091.400000	0.500000	10.119289
0.000000	0.000000	4091.400000	0.700000	8.221922
0.000000	0.000000	4091.400000	0.900000	2.276840
0.000000	0.000000	4091.400000	1.100000	1.264911
0.000000	0.000000	4091.400000	1.300000	1.138420
0.000000	0.000000	4091.400000	1.500000	1.138420
0.000000	0.000000	4091.400000	1.700000	1.011929
0.000000	0.000000	4091.400000	1.900000	1.011929
0.000000	0.000000	4546.000000	0.100000	45.536798
0.000000	0.000000	4546.000000	0.300000	35.417510
0.000000	0.000000	4546.000000	0.500000	7.589466
0.000000	0.000000	4546.000000	0.700000	5.692100
0.000000	0.000000	4546.000000	0.900000	3.162278
0.000000	0.000000	4546.000000	1.100000	3.162278
0.000000	0.000000	4546.000000	1.300000	1.897367
0.000000	0.000000	4546.000000	1.500000	1.897367
0.000000	0.000000	4546.000000	1.700000	1.264911
0.000000	0.000000	4546.000000	1.900000	1.138420
0.000000	0.000000	5000.600000	0.100000	0.000000
0.000000	0.000000	5000.600000	0.300000	0.000000
0.000000	0.000000	5000.600000	0.500000	0.000000
0.000000	0.000000	5000.600000	0.700000	0.000000
0.000000	0.000000	5000.600000	0.900000	0.000000
0.000000	0.000000	5000.600000	1.100000	0.000000
0.000000	0.000000	5000.600000	1.300000	0.000000
0.000000	0.000000	5000.600000	1.500000	0.000000
0.000000	0.000000	5000.600000	1.700000	0.000000
0.000000	0.000000	5000.600000	1.900000	0.000000
0.000000	0.000000	5455.200000	0.100000	0.000000
0.000000	0.000000	5455.200000	0.300000	0.000000
0.000000	0.000000	5455.200000	0.500000	0.000000
0.000000	0.000000	5455.200000	0.700000	0.000000
0.000000	0.000000	5455.200000	0.900000	0.000000
0.000000	0.000000	5455.200000	1.100000	0.000000
0.000000	0.000000	5455.200000	1.300000	0.000000
0.000000	0.000000	5455.200000	1.500000	0.000000
0.000000	0.000000	5455.200000	1.700000	0.000000
0.000000	0.000000	5455.200000	1.900000	0.000000
0.000000	0.000000	5909.800000	0.100000	0.000000
0.000000	0.000000	5909.800000	0.300000	0.000000
0.000000	0.000000	5909.800000	0.500000	0.000000
0.000000	0.000000	5909.800000	0.700000	0.000000
0.000000	0.000000	5909.800000	0.900000	0.000000
0.000000	0.000000	5909.800000	1.100000	0.000000
0.000000	0.000000	5909.800000	1.300000	0.000000
0.000000	0.000000	5909.800000	1.500000	0.000000
0.000000	0.000000	5909.800000	1.700000	0.000000
0.000000	0.000000	5909.800000	1.900000	0.000000
0.000000	0.000000	6364.400000	0.100000	0.000000
0.000000	0.000000	6364.400000	0.300000	0.000000
0.000000	0.000000	6364.400000	0.500000	0.000000
0.000000	0.000000	6364.400000	0.700000	0.000000
0.000000	0.000000	6364.400000	0.900000	0.000000
0.000000	0.000000	6364.400000	1.100000	0.000000
0.000000	0.000000	6364.400000	1.300000	0.000000
0.000000	0.000000	6364.400000	1.500000	0.000000
0.000000	0.000000	6364.400000	1.700000	0.000000
0.000000	0.000000	6364.400000	1.900000	0.000000
0.000000	0.000000	6819.000000	0.100000	0.000000
0.000000	0.000000	6819.000000	0.300000	0.000000
